CacheSize,BlockSize,Associativity,WriteAlloc,WritePolicy,Replacement,LoadMisses,StoreMisses,TotalCycles,Command
16,1,4,write-allocate,write-back,fifo,218781,140484,53698983,./csim 16 1 4 write-allocate write-back fifo < gcc.trace
16,1,4,write-allocate,write-back,lru,218781,140484,53698983,./csim 16 1 4 write-allocate write-back lru < gcc.trace
8,2,4,write-allocate,write-back,fifo,221600,141041,54108783,./csim 8 2 4 write-allocate write-back fifo < gcc.trace
16,1,8,no-write-allocate,write-through,fifo,178470,97805,55860478,./csim 16 1 8 no-write-allocate write-through fifo < gcc.trace
16,1,8,no-write-allocate,write-through,lru,178470,97805,55860478,./csim 16 1 8 no-write-allocate write-through lru < gcc.trace
16,1,4,write-allocate,write-through,fifo,218781,140484,56190783,./csim 16 1 4 write-allocate write-through fifo < gcc.trace
16,1,4,write-allocate,write-through,lru,218781,140484,56190783,./csim 16 1 4 write-allocate write-through lru < gcc.trace
8,2,4,write-allocate,write-through,lru,219643,140482,56276783,./csim 8 2 4 write-allocate write-through lru < gcc.trace
8,2,4,write-allocate,write-through,fifo,221600,141041,56528383,./csim 8 2 4 write-allocate write-through fifo < gcc.trace
64,1,32,write-allocate,write-back,fifo,38857,13540,58834883,./csim 64 1 32 write-allocate write-back fifo < gcc.trace
64,1,32,write-allocate,write-back,lru,38857,13540,58834883,./csim 64 1 32 write-allocate write-back lru < gcc.trace
32,1,16,write-allocate,write-back,fifo,74451,27692,59260483,./csim 32 1 16 write-allocate write-back fifo < gcc.trace
32,1,16,write-allocate,write-back,lru,74451,27692,59260483,./csim 32 1 16 write-allocate write-back lru < gcc.trace
32,1,16,write-allocate,write-through,fifo,74451,27692,61121483,./csim 32 1 16 write-allocate write-through fifo < gcc.trace
32,1,16,write-allocate,write-through,lru,74451,27692,61121483,./csim 32 1 16 write-allocate write-through lru < gcc.trace
8,1,4,write-allocate,write-back,fifo,257185,165047,61189983,./csim 8 1 4 write-allocate write-back fifo < gcc.trace
8,1,4,write-allocate,write-back,lru,257185,165047,61189983,./csim 8 1 4 write-allocate write-back lru < gcc.trace
64,1,32,write-allocate,write-through,fifo,38857,13540,62181883,./csim 64 1 32 write-allocate write-through fifo < gcc.trace
64,1,32,write-allocate,write-through,lru,38857,13540,62181883,./csim 64 1 32 write-allocate write-through lru < gcc.trace
8,1,4,write-allocate,write-through,fifo,257185,165047,62487483,./csim 8 1 4 write-allocate write-through fifo < gcc.trace
8,1,4,write-allocate,write-through,lru,257185,165047,62487483,./csim 8 1 4 write-allocate write-through lru < gcc.trace
16,1,16,no-write-allocate,write-through,fifo,107192,74564,63066519,./csim 16 1 16 no-write-allocate write-through fifo < gcc.trace
16,1,16,no-write-allocate,write-through,lru,107192,74564,63066519,./csim 16 1 16 no-write-allocate write-through lru < gcc.trace
4,1,4,write-allocate,write-back,fifo,278308,175623,64989483,./csim 4 1 4 write-allocate write-back fifo < gcc.trace
4,1,4,write-allocate,write-back,lru,278308,175623,64989483,./csim 4 1 4 write-allocate write-back lru < gcc.trace
4,1,4,write-allocate,write-through,fifo,278308,175623,65657383,./csim 4 1 4 write-allocate write-through fifo < gcc.trace
4,1,4,write-allocate,write-through,lru,278308,175623,65657383,./csim 4 1 4 write-allocate write-through lru < gcc.trace
32,1,32,no-write-allocate,write-through,fifo,59493,61241,67797442,./csim 32 1 32 no-write-allocate write-through fifo < gcc.trace
32,1,32,no-write-allocate,write-through,lru,59493,61241,67797442,./csim 32 1 32 no-write-allocate write-through lru < gcc.trace
8,1,8,no-write-allocate,write-through,fifo,240883,133478,68307405,./csim 8 1 8 no-write-allocate write-through fifo < gcc.trace
8,1,8,no-write-allocate,write-through,lru,240883,133478,68307405,./csim 8 1 8 no-write-allocate write-through lru < gcc.trace
16,1,8,write-allocate,write-through,fifo,164714,87443,70695683,./csim 16 1 8 write-allocate write-through fifo < gcc.trace
16,1,8,write-allocate,write-through,lru,164714,87443,70695683,./csim 16 1 8 write-allocate write-through lru < gcc.trace
16,1,8,write-allocate,write-back,fifo,164714,87443,75533683,./csim 16 1 8 write-allocate write-back fifo < gcc.trace
16,1,8,write-allocate,write-back,lru,164714,87443,75533683,./csim 16 1 8 write-allocate write-back lru < gcc.trace
16,1,16,write-allocate,write-through,fifo,103937,38238,77134283,./csim 16 1 16 write-allocate write-through fifo < gcc.trace
16,1,16,write-allocate,write-through,lru,103937,38238,77134283,./csim 16 1 16 write-allocate write-through lru < gcc.trace
16,1,16,write-allocate,write-back,fifo,103937,38238,81552083,./csim 16 1 16 write-allocate write-back fifo < gcc.trace
16,1,16,write-allocate,write-back,lru,103937,38238,81552083,./csim 16 1 16 write-allocate write-back lru < gcc.trace
32,1,32,write-allocate,write-through,fifo,59115,19148,82874683,./csim 32 1 32 write-allocate write-through fifo < gcc.trace
32,1,32,write-allocate,write-through,lru,59115,19148,82874683,./csim 32 1 32 write-allocate write-through lru < gcc.trace
32,1,32,write-allocate,write-back,fifo,59115,19148,87542083,./csim 32 1 32 write-allocate write-back fifo < gcc.trace
32,1,32,write-allocate,write-back,lru,59115,19148,87542083,./csim 32 1 32 write-allocate write-back lru < gcc.trace
8,1,8,write-allocate,write-through,fifo,228242,130457,92004083,./csim 8 1 8 write-allocate write-through fifo < gcc.trace
8,1,8,write-allocate,write-through,lru,228242,130457,92004083,./csim 8 1 8 write-allocate write-through lru < gcc.trace
8,1,8,write-allocate,write-back,fifo,228242,130457,104816283,./csim 8 1 8 write-allocate write-back fifo < gcc.trace
8,1,8,write-allocate,write-back,lru,228242,130457,104816283,./csim 8 1 8 write-allocate write-back lru < gcc.trace
